Pid,Uid,Catname,Region,Time,neighbors,forward_neighbors
4_75_319,"[65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65]",[4],[75],"[0, 1, 2, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 19, 20, 21, 22, 23]","[65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65]","[65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65]"
2_58_320,"[10, 20, 83, 128, 251, 285, 315, 336, 370, 370, 370, 416, 455, 456, 457, 500, 533, 559, 559, 599]",[2],[58],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 22, 23]","[10, 20, 83, 128, 251, 285, 315, 336, 370, 370, 370, 416, 455, 456, 457, 500, 533, 559, 559, 599]","[10, 20, 83, 128, 251, 285, 315, 336, 370, 370, 370, 416, 455, 456, 457, 500, 533, 559, 559, 599]"
4_46_321,"[134, 198, 207, 226, 367, 431, 496, 496, 712, 712, 712, 712, 767, 767, 767, 767, 767, 767, 775, 775]",[4],[46],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 21, 22, 23]","[134, 198, 207, 226, 367, 431, 496, 496, 712, 712, 712, 712, 767, 767, 767, 767, 767, 767, 775, 775]","[134, 198, 207, 226, 367, 431, 496, 496, 712, 712, 712, 712, 767, 767, 767, 767, 767, 767, 775, 775]"
0_36_322,"[85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85]",[0],[36],"[0, 2, 4, 8, 9, 10, 11, 14, 22, 23]","[85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85]","[85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85]"
32_66_323,"[590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590]",[32],[66],"[0, 1, 2, 6, 7, 8, 9, 10, 16, 18, 19, 20, 21]","[590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590]","[590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590]"
0_15_324,"[93, 93, 93, 93, 93, 93, 108, 108, 108, 509, 1403, 1403, 1743, 1743, 1794, 1794, 1794, 1794, 1794, 1794]",[0],[15],"[0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 15, 16, 22, 23]","[93, 93, 93, 93, 93, 93, 108, 108, 108, 509, 1403, 1403, 1743, 1743, 1794, 1794, 1794, 1794, 1794, 1794]","[93, 93, 93, 93, 93, 93, 108, 108, 108, 509, 1403, 1403, 1743, 1743, 1794, 1794, 1794, 1794, 1794, 1794]"
0_42_325,"[65, 132, 238, 354, 489, 492, 492, 492, 492, 563, 563, 927, 927, 927, 927, 927, 927, 927, 927, 927]",[0],[42],"[0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 22, 23]","[65, 132, 238, 354, 489, 492, 492, 492, 492, 563, 563, 927, 927, 927, 927, 927, 927, 927, 927, 927]","[65, 132, 238, 354, 489, 492, 492, 492, 492, 563, 563, 927, 927, 927, 927, 927, 927, 927, 927, 927]"
33_31_326,"[55, 55, 55, 55, 225, 291, 291, 291, 291, 291, 291, 291, 291, 448, 448, 448, 448, 448, 448, 448]",[33],[31],"[3, 4, 8, 9, 10, 11, 12, 13, 14]","[55, 55, 55, 55, 225, 291, 291, 291, 291, 291, 291, 291, 291, 448, 448, 448, 448, 448, 448, 448]","[55, 55, 55, 55, 225, 291, 291, 291, 291, 291, 291, 291, 291, 448, 448, 448, 448, 448, 448, 448]"
1_65_327,"[8, 22, 30, 66, 66, 70, 83, 95, 107, 159, 198, 215, 215, 303, 325, 325, 349, 395, 395, 526]",[1],[65],"[1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[8, 22, 30, 66, 66, 70, 83, 95, 107, 159, 198, 215, 215, 303, 325, 325, 349, 395, 395, 526]","[8, 22, 30, 66, 66, 70, 83, 95, 107, 159, 198, 215, 215, 303, 325, 325, 349, 395, 395, 526]"
4_46_328,"[5, 21, 207, 226, 307, 307, 307, 307, 307, 307, 512, 627, 998, 1127, 1279, 1300, 1346, 1358, 1358, 1358]",[4],[46],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 22, 23]","[5, 21, 207, 226, 307, 307, 307, 307, 307, 307, 512, 627, 998, 1127, 1279, 1300, 1346, 1358, 1358, 1358]","[5, 21, 207, 226, 307, 307, 307, 307, 307, 307, 512, 627, 998, 1127, 1279, 1300, 1346, 1358, 1358, 1358]"
4_73_329,"[308, 308, 308, 308, 308, 308, 308, 308, 308, 308, 308, 308, 308, 308, 308, 308, 308, 308, 308, 308]",[4],[73],"[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 21, 22, 23]","[308, 308, 308, 308, 308, 308, 308, 308, 308, 308, 308, 308, 308, 308, 308, 308, 308, 308, 308, 308]","[308, 308, 308, 308, 308, 308, 308, 308, 308, 308, 308, 308, 308, 308, 308, 308, 308, 308, 308, 308]"
0_7_330,"[29, 33, 47, 47, 79, 100, 106, 110, 240, 240, 289, 309, 364, 422, 436, 462, 485, 487, 507, 537]",[0],[7],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 20, 21, 22, 23]","[29, 33, 47, 47, 79, 100, 106, 110, 240, 240, 289, 309, 364, 422, 436, 462, 485, 487, 507, 537]","[29, 33, 47, 47, 79, 100, 106, 110, 240, 240, 289, 309, 364, 422, 436, 462, 485, 487, 507, 537]"
0_47_331,"[40, 195, 195, 678, 706, 777, 837, 1181, 1181, 1181, 1181, 1181, 1181, 1181, 1181, 1181, 1181, 1181, 1181, 1181]",[0],[47],"[0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 15, 19, 21, 22, 23]","[40, 195, 195, 678, 706, 777, 837, 1181, 1181, 1181, 1181, 1181, 1181, 1181, 1181, 1181, 1181, 1181, 1181, 1181]","[40, 195, 195, 678, 706, 777, 837, 1181, 1181, 1181, 1181, 1181, 1181, 1181, 1181, 1181, 1181, 1181, 1181, 1181]"
5_46_332,"[156, 161, 165, 165, 236, 330, 441, 493, 500, 535, 543, 543, 623, 630, 640, 691, 691, 691, 727, 730]",[5],[46],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 22, 23]","[156, 161, 165, 165, 236, 330, 441, 493, 500, 535, 543, 543, 623, 630, 640, 691, 691, 691, 727, 730]","[156, 161, 165, 165, 236, 330, 441, 493, 500, 535, 543, 543, 623, 630, 640, 691, 691, 691, 727, 730]"
13_37_333,"[5, 34, 36, 63, 85, 86, 229, 233, 260, 260, 427, 463, 490, 594, 623, 623, 628, 628, 640, 650]",[13],[37],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 22, 23]","[5, 34, 36, 63, 85, 86, 229, 233, 260, 260, 427, 463, 490, 594, 623, 623, 628, 628, 640, 650]","[5, 34, 36, 63, 85, 86, 229, 233, 260, 260, 427, 463, 490, 594, 623, 623, 628, 628, 640, 650]"
0_60_334,"[44, 138, 168, 173, 277, 289, 289, 289, 451, 467, 467, 496, 496, 496, 572, 608, 950, 1009, 1009, 1148]",[0],[60],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 22]","[44, 138, 168, 173, 277, 289, 289, 289, 451, 467, 467, 496, 496, 496, 572, 608, 950, 1009, 1009, 1148]","[44, 138, 168, 173, 277, 289, 289, 289, 451, 467, 467, 496, 496, 496, 572, 608, 950, 1009, 1009, 1148]"
4_47_335,"[138, 195, 282, 282, 282, 282, 282, 282, 282, 282, 441, 441, 441, 441, 441, 441, 441, 441, 441, 441]",[4],[47],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 21, 22, 23]","[138, 195, 282, 282, 282, 282, 282, 282, 282, 282, 441, 441, 441, 441, 441, 441, 441, 441, 441, 441]","[138, 195, 282, 282, 282, 282, 282, 282, 282, 282, 441, 441, 441, 441, 441, 441, 441, 441, 441, 441]"
4_67_336,"[206, 206, 206, 206, 206, 206, 206, 206, 206, 206, 206, 261, 261, 261, 261, 261, 261, 351, 456, 561]",[4],[67],"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 20, 21, 23]","[206, 206, 206, 206, 206, 206, 206, 206, 206, 206, 206, 261, 261, 261, 261, 261, 261, 351, 456, 561]","[206, 206, 206, 206, 206, 206, 206, 206, 206, 206, 206, 261, 261, 261, 261, 261, 261, 351, 456, 561]"
0_52_337,"[67, 67, 173, 207, 293, 365, 365, 365, 367, 367, 367, 367, 367, 367, 367, 367, 367, 367, 367, 367]",[0],[52],"[0, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 21, 22, 23]","[67, 67, 173, 207, 293, 365, 365, 365, 367, 367, 367, 367, 367, 367, 367, 367, 367, 367, 367, 367]","[67, 67, 173, 207, 293, 365, 365, 365, 367, 367, 367, 367, 367, 367, 367, 367, 367, 367, 367, 367]"
0_36_338,"[83, 85, 85, 118, 260, 847, 960, 1021, 1373, 1373, 1373, 1402, 1402, 1516, 1516, 1516, 1516, 1516, 1516, 1516]",[0],[36],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13]","[83, 85, 85, 118, 260, 847, 960, 1021, 1373, 1373, 1373, 1402, 1402, 1516, 1516, 1516, 1516, 1516, 1516, 1516]","[83, 85, 85, 118, 260, 847, 960, 1021, 1373, 1373, 1373, 1402, 1402, 1516, 1516, 1516, 1516, 1516, 1516, 1516]"
13_46_339,"[63, 85, 86, 104, 123, 128, 226, 229, 260, 260, 319, 330, 330, 330, 330, 330, 330, 395, 427, 427]",[13],[46],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 23]","[63, 85, 86, 104, 123, 128, 226, 229, 260, 260, 319, 330, 330, 330, 330, 330, 330, 395, 427, 427]","[63, 85, 86, 104, 123, 128, 226, 229, 260, 260, 319, 330, 330, 330, 330, 330, 330, 395, 427, 427]"
0_35_340,"[210, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307]",[0],[35],"[0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 13, 14, 21, 22, 23]","[210, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307]","[210, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307]"
15_12_341,"[259, 427, 427, 463, 463, 463, 463, 463, 463, 463, 463, 463, 463, 463, 463, 463, 463, 463, 463, 596]",[15],[12],"[0, 1, 2, 3, 4, 5, 6, 8, 10, 23]","[259, 427, 427, 463, 463, 463, 463, 463, 463, 463, 463, 463, 463, 463, 463, 463, 463, 463, 463, 596]","[259, 427, 427, 463, 463, 463, 463, 463, 463, 463, 463, 463, 463, 463, 463, 463, 463, 463, 463, 596]"
0_45_342,"[23, 308, 308, 308, 308, 308, 308, 308, 308, 308, 308, 308, 308, 308, 308, 308, 308, 308, 308, 308]",[0],[45],"[0, 2, 3, 4, 5, 7, 9, 10, 11, 12, 13, 14, 22, 23]","[23, 308, 308, 308, 308, 308, 308, 308, 308, 308, 308, 308, 308, 308, 308, 308, 308, 308, 308, 308]","[23, 308, 308, 308, 308, 308, 308, 308, 308, 308, 308, 308, 308, 308, 308, 308, 308, 308, 308, 308]"
0_46_343,"[90, 134, 226, 370, 435, 467, 467, 467, 512, 512, 512, 585, 617, 630, 662, 662, 662, 662, 662, 662]",[0],[46],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 21, 22, 23]","[90, 134, 226, 370, 435, 467, 467, 467, 512, 512, 512, 585, 617, 630, 662, 662, 662, 662, 662, 662]","[90, 134, 226, 370, 435, 467, 467, 467, 512, 512, 512, 585, 617, 630, 662, 662, 662, 662, 662, 662]"
0_33_344,"[153, 179, 179, 179, 179, 179, 336, 346, 366, 458, 566, 626, 637, 637, 637, 637, 637, 637, 715, 715]",[0],[33],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 21, 23]","[153, 179, 179, 179, 179, 179, 336, 346, 366, 458, 566, 626, 637, 637, 637, 637, 637, 637, 715, 715]","[153, 179, 179, 179, 179, 179, 336, 346, 366, 458, 566, 626, 637, 637, 637, 637, 637, 637, 715, 715]"
4_35_345,"[85, 538, 538, 744, 779, 1235, 1412, 1630, 1859, 1947, 1947, 1947, 1947, 1947, 1947, 1947, 1947, 1947, 1947, 1947]",[4],[35],"[1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 22, 23]","[85, 538, 538, 744, 779, 1235, 1412, 1630, 1859, 1947, 1947, 1947, 1947, 1947, 1947, 1947, 1947, 1947, 1947, 1947]","[85, 538, 538, 744, 779, 1235, 1412, 1630, 1859, 1947, 1947, 1947, 1947, 1947, 1947, 1947, 1947, 1947, 1947, 1947]"
0_36_346,"[85, 85, 85, 85, 85, 129, 238, 238, 311, 406, 838, 914, 1548, 1548, 1548, 1548, 1548, 1548, 1548, 1548]",[0],[36],"[0, 3, 6, 7, 8, 9, 10, 11, 12, 13, 23]","[85, 85, 85, 85, 85, 129, 238, 238, 311, 406, 838, 914, 1548, 1548, 1548, 1548, 1548, 1548, 1548, 1548]","[85, 85, 85, 85, 85, 129, 238, 238, 311, 406, 838, 914, 1548, 1548, 1548, 1548, 1548, 1548, 1548, 1548]"
6_31_347,"[225, 225, 225, 225, 225, 225, 225, 225, 459, 459, 478, 478, 478, 478, 478, 478, 478, 478, 478, 478]",[6],[31],"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 19]","[225, 225, 225, 225, 225, 225, 225, 225, 459, 459, 478, 478, 478, 478, 478, 478, 478, 478, 478, 478]","[225, 225, 225, 225, 225, 225, 225, 225, 459, 459, 478, 478, 478, 478, 478, 478, 478, 478, 478, 478]"
4_46_348,"[38, 47, 47, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141]",[4],[46],"[1, 2, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 22, 23]","[38, 47, 47, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141]","[38, 47, 47, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141, 141]"
4_46_349,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",[4],[46],"[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 23]","[82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82]","[82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82]"
0_44_350,"[41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41]",[0],[44],"[0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 22, 23]","[41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41]","[41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41]"
4_37_351,"[129, 129, 314, 314, 314, 314, 314, 323, 436, 468, 468, 468, 594, 627, 627, 640, 812, 982, 982, 982]",[4],[37],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 21, 22, 23]","[129, 129, 314, 314, 314, 314, 314, 323, 436, 468, 468, 468, 594, 627, 627, 640, 812, 982, 982, 982]","[129, 129, 314, 314, 314, 314, 314, 323, 436, 468, 468, 468, 594, 627, 627, 640, 812, 982, 982, 982]"
0_12_352,"[479, 621, 621, 621, 621, 621, 621, 621, 621, 621, 621, 621, 621, 621, 621, 621, 621, 885, 885, 1148]",[0],[12],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 14, 15, 16, 20, 21, 22, 23]","[479, 621, 621, 621, 621, 621, 621, 621, 621, 621, 621, 621, 621, 621, 621, 621, 621, 885, 885, 1148]","[479, 621, 621, 621, 621, 621, 621, 621, 621, 621, 621, 621, 621, 621, 621, 621, 621, 885, 885, 1148]"
0_13_353,"[105, 268, 290, 322, 381, 381, 381, 607, 607, 607, 607, 607, 607, 607, 607, 607, 607, 607, 607, 607]",[0],[13],"[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 21, 22, 23]","[105, 268, 290, 322, 381, 381, 381, 607, 607, 607, 607, 607, 607, 607, 607, 607, 607, 607, 607, 607]","[105, 268, 290, 322, 381, 381, 381, 607, 607, 607, 607, 607, 607, 607, 607, 607, 607, 607, 607, 607]"
13_43_354,"[138, 273, 486, 821, 1077, 1077, 1077, 1077, 1178, 1178, 1178, 1274, 1274, 1274, 1274, 1274, 1274, 1274, 1274, 1274]",[13],[43],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 20, 22, 23]","[138, 273, 486, 821, 1077, 1077, 1077, 1077, 1178, 1178, 1178, 1274, 1274, 1274, 1274, 1274, 1274, 1274, 1274, 1274]","[138, 273, 486, 821, 1077, 1077, 1077, 1077, 1178, 1178, 1178, 1274, 1274, 1274, 1274, 1274, 1274, 1274, 1274, 1274]"
34_57_355,"[257, 257, 257, 257, 267, 267, 267, 267, 267, 267, 267, 267, 267, 267, 267, 267, 267, 267, 267, 267]",[34],[57],"[2, 3, 4, 6, 8, 9, 10, 11, 12, 13]","[257, 257, 257, 257, 267, 267, 267, 267, 267, 267, 267, 267, 267, 267, 267, 267, 267, 267, 267, 267]","[257, 257, 257, 257, 267, 267, 267, 267, 267, 267, 267, 267, 267, 267, 267, 267, 267, 267, 267, 267]"
0_34_356,"[7, 138, 379, 521, 557, 557, 854, 854, 854, 854, 855, 855, 861, 912, 937, 937, 937, 937, 1031, 1031]",[0],[34],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 20, 23]","[7, 138, 379, 521, 557, 557, 854, 854, 854, 854, 855, 855, 861, 912, 937, 937, 937, 937, 1031, 1031]","[7, 138, 379, 521, 557, 557, 854, 854, 854, 854, 855, 855, 861, 912, 937, 937, 937, 937, 1031, 1031]"
0_3_357,"[299, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318]",[0],[3],"[0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 19]","[299, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318]","[299, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318, 318]"
4_48_358,"[235, 963, 963, 963, 963, 963, 963, 963, 963, 963, 963, 963, 963, 963, 963, 963, 963, 963, 963, 963]",[4],[48],"[0, 1, 2, 3, 5, 7, 9, 11, 12, 13, 14, 15, 21, 22, 23]","[235, 963, 963, 963, 963, 963, 963, 963, 963, 963, 963, 963, 963, 963, 963, 963, 963, 963, 963, 963]","[235, 963, 963, 963, 963, 963, 963, 963, 963, 963, 963, 963, 963, 963, 963, 963, 963, 963, 963, 963]"
35_57_359,"[91, 100, 106, 112, 170, 183, 251, 290, 383, 457, 465, 560, 641, 695, 733, 733, 788, 815, 881, 1034]",[35],[57],"[0, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 21, 22, 23]","[91, 100, 106, 112, 170, 183, 251, 290, 383, 457, 465, 560, 641, 695, 733, 733, 788, 815, 881, 1034]","[91, 100, 106, 112, 170, 183, 251, 290, 383, 457, 465, 560, 641, 695, 733, 733, 788, 815, 881, 1034]"
4_46_360,"[5, 141, 141, 141, 160, 160, 160, 160, 162, 175, 179, 179, 179, 179, 179, 179, 179, 179, 179, 179]",[4],[46],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 22, 23]","[5, 141, 141, 141, 160, 160, 160, 160, 162, 175, 179, 179, 179, 179, 179, 179, 179, 179, 179, 179]","[5, 141, 141, 141, 160, 160, 160, 160, 162, 175, 179, 179, 179, 179, 179, 179, 179, 179, 179, 179]"
0_66_361,"[15, 45, 162, 162, 162, 162, 162, 162, 162, 162, 481, 590, 667, 986, 986, 1052, 1325, 1561, 1561, 1561]",[0],[66],"[0, 1, 3, 4, 8, 9, 11, 12, 13, 14, 15, 21, 22, 23]","[15, 45, 162, 162, 162, 162, 162, 162, 162, 162, 481, 590, 667, 986, 986, 1052, 1325, 1561, 1561, 1561]","[15, 45, 162, 162, 162, 162, 162, 162, 162, 162, 481, 590, 667, 986, 986, 1052, 1325, 1561, 1561, 1561]"
4_36_362,"[102, 131, 131, 131, 131, 131, 131, 131, 131, 131, 131, 131, 131, 131, 131, 131, 131, 131, 131, 131]",[4],[36],"[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 22, 23]","[102, 131, 131, 131, 131, 131, 131, 131, 131, 131, 131, 131, 131, 131, 131, 131, 131, 131, 131, 131]","[102, 131, 131, 131, 131, 131, 131, 131, 131, 131, 131, 131, 131, 131, 131, 131, 131, 131, 131, 131]"
4_47_363,"[129, 144, 144, 144, 144, 314, 351, 351, 351, 351, 351, 627, 632, 689, 689, 689, 689, 689, 689, 689]",[4],[47],"[0, 1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 22, 23]","[129, 144, 144, 144, 144, 314, 351, 351, 351, 351, 351, 627, 632, 689, 689, 689, 689, 689, 689, 689]","[129, 144, 144, 144, 144, 314, 351, 351, 351, 351, 351, 627, 632, 689, 689, 689, 689, 689, 689, 689]"
0_67_364,"[8, 8, 8, 373, 373, 373, 373, 467, 467, 467, 467, 467, 467, 467, 467, 467, 467, 467, 467, 467]",[0],[67],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 20, 21, 22, 23]","[8, 8, 8, 373, 373, 373, 373, 467, 467, 467, 467, 467, 467, 467, 467, 467, 467, 467, 467, 467]","[8, 8, 8, 373, 373, 373, 373, 467, 467, 467, 467, 467, 467, 467, 467, 467, 467, 467, 467, 467]"
0_57_365,"[303, 303, 303, 303, 303, 303, 303, 303, 303, 303, 303, 303, 303, 303, 303, 303, 303, 303, 303, 303]",[0],[57],"[0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 23]","[303, 303, 303, 303, 303, 303, 303, 303, 303, 303, 303, 303, 303, 303, 303, 303, 303, 303, 303, 303]","[303, 303, 303, 303, 303, 303, 303, 303, 303, 303, 303, 303, 303, 303, 303, 303, 303, 303, 303, 303]"
0_62_366,"[30, 30, 30, 30, 30, 76, 76, 76, 76, 76, 76, 76, 146, 146, 146, 146, 146, 146, 146, 146]",[0],[62],"[0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 12, 13, 15, 16, 20, 22, 23]","[30, 30, 30, 30, 30, 76, 76, 76, 76, 76, 76, 76, 146, 146, 146, 146, 146, 146, 146, 146]","[30, 30, 30, 30, 30, 76, 76, 76, 76, 76, 76, 76, 146, 146, 146, 146, 146, 146, 146, 146]"
22_41_367,"[51, 102, 135, 135, 135, 146, 146, 146, 157, 157, 157, 157, 157, 256, 415, 448, 483, 492, 492, 492]",[22],[41],"[0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 22]","[51, 102, 135, 135, 135, 146, 146, 146, 157, 157, 157, 157, 157, 256, 415, 448, 483, 492, 492, 492]","[51, 102, 135, 135, 135, 146, 146, 146, 157, 157, 157, 157, 157, 256, 415, 448, 483, 492, 492, 492]"
0_43_368,"[49, 600, 600, 600, 600, 600, 600, 600, 600, 600, 600, 600, 600, 600, 600, 600, 600, 600, 600, 600]",[0],[43],"[0, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 15, 22, 23]","[49, 600, 600, 600, 600, 600, 600, 600, 600, 600, 600, 600, 600, 600, 600, 600, 600, 600, 600, 600]","[49, 600, 600, 600, 600, 600, 600, 600, 600, 600, 600, 600, 600, 600, 600, 600, 600, 600, 600, 600]"
0_58_369,"[205, 619, 619, 619, 709, 726, 875, 1183, 1279, 1279, 1279, 1279, 1288, 1310, 1448, 1477, 1503, 1503, 1503, 1503]",[0],[58],"[0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 14, 23]","[205, 619, 619, 619, 709, 726, 875, 1183, 1279, 1279, 1279, 1279, 1288, 1310, 1448, 1477, 1503, 1503, 1503, 1503]","[205, 619, 619, 619, 709, 726, 875, 1183, 1279, 1279, 1279, 1279, 1288, 1310, 1448, 1477, 1503, 1503, 1503, 1503]"
4_47_370,"[205, 344, 561, 627, 630, 630, 630, 630, 630, 630, 630, 630, 630, 630, 631, 631, 631, 631, 631, 631]",[4],[47],"[0, 1, 2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 22, 23]","[205, 344, 561, 627, 630, 630, 630, 630, 630, 630, 630, 630, 630, 630, 631, 631, 631, 631, 631, 631]","[205, 344, 561, 627, 630, 630, 630, 630, 630, 630, 630, 630, 630, 630, 631, 631, 631, 631, 631, 631]"
0_36_371,"[85, 85, 307, 485, 507, 507, 507, 586, 666, 709, 847, 847, 1016, 1148, 1162, 1162, 1189, 1310, 1358, 1358]",[0],[36],"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 23]","[85, 85, 307, 485, 507, 507, 507, 586, 666, 709, 847, 847, 1016, 1148, 1162, 1162, 1189, 1310, 1358, 1358]","[85, 85, 307, 485, 507, 507, 507, 586, 666, 709, 847, 847, 1016, 1148, 1162, 1162, 1189, 1310, 1358, 1358]"
36_5_372,"[381, 794, 794, 794, 794, 794, 794, 794, 794, 794, 794, 794, 794, 794, 794, 794, 794, 794, 794, 794]",[36],[5],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[381, 794, 794, 794, 794, 794, 794, 794, 794, 794, 794, 794, 794, 794, 794, 794, 794, 794, 794, 794]","[381, 794, 794, 794, 794, 794, 794, 794, 794, 794, 794, 794, 794, 794, 794, 794, 794, 794, 794, 794]"
0_58_373,"[79, 79, 79, 106, 324, 324, 385, 387, 486, 580, 580, 963, 1013, 1318, 1342, 1342, 1439, 1472, 1472, 1472]",[0],[58],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 21, 22, 23]","[79, 79, 79, 106, 324, 324, 385, 387, 486, 580, 580, 963, 1013, 1318, 1342, 1342, 1439, 1472, 1472, 1472]","[79, 79, 79, 106, 324, 324, 385, 387, 486, 580, 580, 963, 1013, 1318, 1342, 1342, 1439, 1472, 1472, 1472]"
